Linka;Spoj;MOD;MOD;Názov;ČOD;MPR;MPR;Názov;ČPR;KM,,,,
505405;17;401;Lipt.Mikuláš,,AS;14:25:00;83;Lipt.Anna,,garáž SAD;15:10:00;30
505405;19;401;Lipt.Mikuláš,,AS;15:50:00;83;Lipt.Anna,,garáž SAD;16:32:00;30
505405;23;401;Lipt.Mikuláš,,AS;18:40:00;83;Lipt.Anna,,garáž SAD;19:30:00;30
505405;6;83;Lipt.Anna,,garáž SAD;5:15:00;401;Lipt.Mikuláš,,AS;6:05:00;30
505405;8;83;Lipt.Anna,,garáž SAD;6:45:00;79;Kvačany,,RD;7:18:00;16
505405;10;83;Lipt.Anna,,garáž SAD;12:00:00;427;Kvačany,,garáž SAD;12:42:00;22
505405;18;83;Lipt.Anna,,garáž SAD;13:50:00;401;Lipt.Mikuláš,,AS;14:09:00;19
505405;22;83;Lipt.Anna,,garáž SAD;15:18:00;401;Lipt.Mikuláš,,AS;15:45:00;19
505405;4;83;Lipt.Anna,,garáž SAD;16:32:00;401;Lipt.Mikuláš,,AS;17:00:00;19
505406;1;401;Lipt.Mikuláš,,AS;14:25:00;79;Kvačany,,RD;14:51:00;18
505406;7;401;Lipt.Mikuláš,,AS;11:45:00;79;Kvačany,,RD;12:14:00;18
505406;19;401;Lipt.Mikuláš,,AS;22:27:00;79;Kvačany,,RD;23:00:00;22
505406;13;401;Lipt.Mikuláš,,AS;10:20:00;79;Kvačany,,RD;10:52:00;18
505406;5;401;Lipt.Mikuláš,,AS;6:30:00;79;Kvačany,,RD;7:15:00;24
505406;11;401;Lipt.Mikuláš,,AS;15:50:00;79;Kvačany,,RD;16:20:00;18
505406;17;401;Lipt.Mikuláš,,AS;17:35:00;79;Kvačany,,RD;18:11:00;22
505406;21;89;Lipt.Sielnica,,rázc.;19:00:00;79;Kvačany,,RD;19:20:00;10
505406;23;401;Lipt.Mikuláš,,AS;12:56:00;162;Lipt.Trnovec,,ZŠ;13:08:00;8
505406;4;79;Kvačany,,RD;4:34:00;401;Lipt.Mikuláš,,AS;5:05:00;22
505406;14;79;Kvačany,,RD;14:55:00;401;Lipt.Mikuláš,,AS;15:32:00;21
505406;20;79;Kvačany,,RD;20:40:00;401;Lipt.Mikuláš,,AS;21:15:00;21
505406;16;79;Kvačany,,RD;5:25:00;401;Lipt.Mikuláš,,AS;5:59:00;22
505406;8;79;Kvačany,,RD;7:15:00;401;Lipt.Mikuláš,,AS;7:45:00;18
505406;18;79;Kvačany,,RD;8:10:00;401;Lipt.Mikuláš,,AS;8:44:00;18
505406;24;427;Kvačany,,garáž SAD;13:15:00;401;Lipt.Mikuláš,,AS;13:56:00;21
505406;26;79;Kvačany,,RD;16:20:00;89;Lipt.Sielnica,,rázc.;16:44:00;12
505406;28;79;Kvačany,,RD;18:45:00;89;Lipt.Sielnica,,rázc.;18:55:00;6
505406;30;162;Lipt.Trnovec,,ZŠ;13:15:00;401;Lipt.Mikuláš,,AS;13:25:00;7
505406;10;79;Kvačany,,RD;12:10:00;401;Lipt.Mikuláš,,AS;12:56:00;24
505408;3;401;Lipt.Mikuláš,,AS;6:25:00;198;Prosiek,,otoč.;6:52:00;18
505408;6;198;Prosiek,,otoč.;6:55:00;401;Lipt.Mikuláš,,AS;7:32:00;18
505408;2;197;Prosiek,,garáž SAD;4:20:00;79;Kvačany,,RD;4:34:00;11
505410;3;401;Lipt.Mikuláš,,AS;5:20:00;156;Konská,,ZŠ;5:45:00;14
505410;7;401;Lipt.Mikuláš,,AS;6:25:00;156;Konská,,ZŠ;6:55:00;16
505410;13;401;Lipt.Mikuláš,,AS;8:35:00;156;Konská,,ZŠ;9:08:00;16
505410;15;401;Lipt.Mikuláš,,AS;10:40:00;156;Konská,,ZŠ;11:20:00;16
505410;17;401;Lipt.Mikuláš,,AS;12:15:00;156;Konská,,ZŠ;12:49:00;16
505410;21;401;Lipt.Mikuláš,,AS;14:25:00;156;Konská,,ZŠ;14:53:00;14
505410;23;401;Lipt.Mikuláš,,AS;14:25:00;69;Jakubovany,,Hrča;14:50:00;12
505410;31;401;Lipt.Mikuláš,,AS;17:25:00;156;Konská,,ZŠ;18:00:00;16
505410;35;401;Lipt.Mikuláš,,AS;22:10:00;156;Konská,,ZŠ;22:40:00;16
505410;37;401;Lipt.Mikuláš,,AS;19:20:00;156;Konská,,ZŠ;19:52:00;16
505410;43;401;Lipt.Mikuláš,,AS;12:15:00;13;Be�?adiková,,kult.dom;12:33:00;8
505410;47;401;Lipt.Mikuláš,,AS;15:40:00;156;Konská,,ZŠ;16:18:00;16
505410;19;399;Lipt.Mikuláš,,ul.Hurbanova MŠ;13:20:00;156;Konská,,ZŠ;13:55:00;15
505410;53;14;Be�?adiková,,rázc.;6:45:00;69;Jakubovany,,Hrča;6:54:00;5
505410;4;156;Konská,,ZŠ;4:45:00;401;Lipt.Mikuláš,,AS;5:15:00;16
505410;6;13;Be�?adiková,,kult.dom;4:50:00;401;Lipt.Mikuláš,,AS;5:05:00;8
505410;12;156;Konská,,ZŠ;5:45:00;401;Lipt.Mikuláš,,AS;6:18:00;16
505410;16;156;Konská,,ZŠ;7:00:00;401;Lipt.Mikuláš,,AS;7:29:00;14
505410;18;69;Jakubovany,,Hrča;7:05:00;401;Lipt.Mikuláš,,AS;7:33:00;12
505410;22;156;Konská,,ZŠ;9:10:00;401;Lipt.Mikuláš,,AS;9:40:00;14
505410;24;156;Konská,,ZŠ;11:25:00;401;Lipt.Mikuláš,,AS;11:55:00;14
505410;26;156;Konská,,ZŠ;12:55:00;401;Lipt.Mikuláš,,AS;13:30:00;16
505410;28;156;Konská,,ZŠ;13:55:00;401;Lipt.Mikuláš,,AS;14:20:00;14
505410;34;156;Konská,,ZŠ;15:03:00;401;Lipt.Mikuláš,,AS;15:36:00;16
505410;38;156;Konská,,ZŠ;16:20:00;401;Lipt.Mikuláš,,AS;16:53:00;16
505410;40;156;Konská,,ZŠ;18:20:00;401;Lipt.Mikuláš,,AS;18:51:00;16
505410;42;156;Konská,,ZŠ;20:50:00;401;Lipt.Mikuláš,,AS;21:20:00;16
505410;46;13;Be�?adiková,,kult.dom;13:00:00;437;Lipt.Mikuláš,,ul.Štúrova MsÚ;13:12:00;7
505411;1;401;Lipt.Mikuláš,,AS;5:30:00;221;Veterná Poruba,,OcÚ;5:48:00;10
505411;3;401;Lipt.Mikuláš,,AS;6:25:00;221;Veterná Poruba,,OcÚ;6:47:00;10
505411;7;401;Lipt.Mikuláš,,AS;12:15:00;221;Veterná Poruba,,OcÚ;12:41:00;10
505411;9;437;Lipt.Mikuláš,,ul.Štúrova MsÚ;13:35:00;221;Veterná Poruba,,OcÚ;13:55:00;9
505411;11;401;Lipt.Mikuláš,,AS;14:25:00;221;Veterná Poruba,,OcÚ;14:48:00;10
505411;15;401;Lipt.Mikuláš,,AS;16:05:00;221;Veterná Poruba,,OcÚ;16:30:00;10
505411;19;401;Lipt.Mikuláš,,AS;9:10:00;221;Veterná Poruba,,OcÚ;9:31:00;10
505411;21;401;Lipt.Mikuláš,,AS;18:25:00;221;Veterná Poruba,,OcÚ;18:47:00;10
505411;2;221;Veterná Poruba,,OcÚ;5:00:00;401;Lipt.Mikuláš,,AS;5:21:00;10
505411;4;221;Veterná Poruba,,OcÚ;5:50:00;401;Lipt.Mikuláš,,AS;6:12:00;10
505411;6;221;Veterná Poruba,,OcÚ;7:15:00;401;Lipt.Mikuláš,,AS;7:41:00;10
505411;8;221;Veterná Poruba,,OcÚ;13:05:00;437;Lipt.Mikuláš,,ul.Štúrova MsÚ;13:25:00;9
505411;12;221;Veterná Poruba,,OcÚ;13:55:00;401;Lipt.Mikuláš,,AS;14:16:00;10
505411;14;221;Veterná Poruba,,OcÚ;14:50:00;401;Lipt.Mikuláš,,AS;15:10:00;10
